id,district_th,name_th,area_sqm,status,completed_month,completed_year_ce,source
293.0,หลักสี่,สวน 15 นาที หมู่บ้านเจริญทรัพย์,142.5,new_build,9.0,2023.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
294.0,หลักสี่,สวน 15 นาที เคหะชุมชนท่าทราย,1000.0,new_build,10.0,2023.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
295.0,หลักสี่,สวน 15 นาที หน้าสถานีตำรวจนครบาลทุ่งสองห้อง,400.0,new_build,1.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
296.0,หลักสี่,สวน 100th รวมใจ@หลักสี่,528.0,new_build,5.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
297.0,หลักสี่,สวน 15 นาที Vibha 58 park @ซอยวิภาวดีรังสิต 58 (เปิด 18 ต.ค. 2567),440.0,renovation,8.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
298.0,หลักสี่,สวน15 าที สวนรักษ์หลักสี่ Infinity Park,440.0,new_build,9.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
299.0,ห้วยขวาง,สวนอยู่เจริญภิรมย์,968.8,new_build,10.0,2023.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
300.0,ห้วยขวาง,สวนหย่อมถนนพระรามเก้าแยก11,0.0,renovation,12.0,2023.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
301.0,ห้วยขวาง,สวนสบายใจ ข้างฝ่ายทะเบียนสำนักงานเขตห้วยขวาง,80.0,new_build,3.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
302.0,ห้วยขวาง,สวน15 นาที สวนป่าพระรามเก้า,0.0,renovation,9.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
303.0,สำนักสิ่งแวดล้อม,สวนนาวงประชาพัฒนา 21,6400.0,new_build,,,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
304.0,สำนักสิ่งแวดล้อม,สวนป่าสักวิภาวดี,4800.0,new_build,2.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
305.0,สำนักสิ่งแวดล้อม,สวนป่าชุ่มน้ำบางกอก,137600.0,new_build,6.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
306.0,สำนักสิ่งแวดล้อม,สวนสาน,3600.0,new_build,,,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
307.0,สำนักสิ่งแวดล้อม,สวนสุวรรณานนท์,12356.0,new_build,7.0,2024.0,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
,,,169985.2,,,,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
,,,169985.2,,,,data.bangkok.go.th (สวน 15 นาที / env_park15_min.csv)
