-6418.85,-220.34
-6115.86,260.63
-5866.41,1368.48
-5909.06,1473.62
-5504.98,2317.72
-6064.70,2962.48
-6584.29,3314.21
-7013.10,2583.53
-7671.67,1870.78
-7800.36,1561.29
-7843.99,1042.96
-7723.55,419.87
-7228.70,-214.56
-6509.69,-487.77
-6418.85,-220.34
-4824.96,-556.44
-4815.08,-1154.85
-4895.15,-1331.15
-5165.64,-1576.04
-5317.52,-1114.54
-5506.44,-849.06
-5845.91,-671.03
-6509.69,-487.77
-6074.76,416.80
-4824.96,-556.44
-5181.38,-285.84
-4824.96,-556.44
-4629.11,1307.55
-4752.32,1557.53
-5504.98,2317.72
-5909.06,1473.62
-5866.41,1368.48
-6086.56,419.46
-5181.38,-285.84
-4797.25,-586.17
-4838.53,-1221.55
-5165.64,-1576.04
-5124.06,-1925.31
-5198.20,-2643.18
-4629.78,-2781.14
-1698.78,-1893.83
-4797.25,-586.17
-783.01,-2288.14
-4797.25,-586.17
-4810.15,-154.48
-4638.18,1129.35
-4319.67,1028.93
-3762.01,689.62
-2450.79,737.85
-1090.10,593.04
-783.01,-2288.14
509.80,1341.37
-841.41,1443.15
-1063.96,1739.60
-1526.17,1933.10
-3498.35,3475.79
-4446.30,1069.88
-3762.01,689.62
-2273.71,731.27
-1313.53,588.40
-140.78,603.23
331.77,530.83
509.80,1341.37
-2457.73,6088.20
-3498.35,3475.79
-1814.30,2176.69
-1290.45,2275.85
125.23,4943.80
192.81,5271.64
144.67,5767.76
-2457.73,6088.20
-5597.43,5120.93
-6179.39,4357.74
-6584.29,3314.21
-6064.70,2962.48
-4726.25,1524.79
-4619.92,1128.48
-4446.30,1069.88
-2468.12,6090.30
-2907.97,6304.50
-2999.36,6132.22
-4716.81,6383.40
-4958.11,5869.01
-5597.43,5120.93
-2270.56,9718.58
-1781.16,11858.37
-2589.89,11461.37
-4766.06,9512.30
-4844.66,9327.74
-5071.47,9234.24
-5083.84,9075.45
-5228.70,9224.51
-5310.01,9237.99
-5348.95,9127.45
-5488.22,9171.27
-5404.14,9020.15
-5671.75,8864.01
-5812.41,8424.75
-5722.17,8132.94
-5048.70,7917.51
-4707.31,7595.65
-4602.10,7128.64
-4716.81,6383.40
-2999.36,6132.22
-2907.97,6304.50
-2457.73,6088.20
-1631.34,8299.96
-1711.62,8528.66
-1864.19,8651.71
-2492.95,8746.15
-2270.56,9718.58
2844.09,12876.84
-285.97,12340.79
-1779.47,11865.81
-2492.95,8746.15
-1864.19,8651.71
-1711.62,8528.66
-1631.34,8299.96
-2457.73,6088.20
663.05,5728.02
728.46,5759.93
779.14,6248.44
1281.65,6293.32
1641.26,6477.44
2185.91,6535.27
2355.52,6637.27
3044.39,6667.10
3117.18,7467.91
3060.61,7694.33
3172.21,8311.87
3124.93,9005.96
3333.09,10514.91
2967.79,12141.63
2952.04,12610.08
2844.09,12876.84
2613.47,16387.11
2449.15,16413.06
2964.33,17370.14
2069.55,17875.33
1598.38,18017.96
894.99,18443.99
311.79,18933.17
-141.17,19058.64
799.59,23161.01
1490.86,23520.90
3218.05,23111.09
4914.42,22351.79
4774.27,23388.71
5104.12,23422.96
5090.33,23566.33
5682.98,23583.10
6741.20,23029.38
7174.06,20326.04
5505.51,17418.21
3741.80,16062.23
3209.82,16269.93
2613.47,16387.11
-1188.78,14447.69
-141.17,19058.64
311.79,18933.17
894.99,18443.99
1598.38,18017.96
2069.55,17875.33
2964.33,17370.14
2449.15,16413.06
3209.82,16269.93
3741.80,16062.23
3020.71,15157.04
2844.09,12876.84
2748.66,12827.26
576.21,12523.95
-285.97,12340.79
-1779.47,11865.81
-1188.78,14447.69
5505.51,17418.21
3867.76,16196.26
3041.68,15223.59
2844.09,12876.84
3202.59,11204.87
3764.24,11396.82
4533.67,11533.47
5027.24,11803.58
5759.03,11799.99
6531.80,11682.22
7398.96,11072.26
7859.09,11058.79
8727.82,11517.31
9492.19,11622.88
9472.39,11519.44
9572.40,11468.99
10635.58,11642.72
10596.31,12142.21
10909.35,12175.76
11126.50,12567.81
11296.35,12405.67
11810.68,12657.73
12081.25,12691.59
12441.53,12601.71
12662.55,12768.81
12970.13,12843.66
13289.58,13257.27
13553.63,14080.45
13422.82,14563.20
13069.80,15187.83
12497.48,15122.08
12273.61,15340.43
12131.09,15190.48
11792.15,15349.66
11547.23,15259.81
11294.07,15343.54
11183.48,15137.60
10930.66,15099.80
10429.29,15324.23
10345.60,15418.76
10280.06,15834.97
10037.15,15936.00
9990.99,15545.97
9066.13,15530.33
8957.78,15575.24
8932.06,15862.05
8647.93,15972.51
7971.89,15794.69
7819.03,15868.97
7521.85,15841.37
7045.72,15682.78
7038.32,15596.59
6790.71,15558.79
6045.62,15847.00
5516.16,15957.75
5267.89,16134.55
5522.42,16612.64
5243.09,16964.42
5505.51,17418.21
-730.11,3324.24
-1290.45,2275.85
-1814.30,2176.69
-1526.17,1933.10
-1063.96,1739.60
-841.41,1443.15
509.80,1341.37
693.02,2013.23
1312.57,2831.59
1427.81,3092.85
1589.24,6448.63
1281.65,6293.32
779.14,6248.44
696.28,5740.89
144.67,5767.76
192.81,5271.64
125.23,4943.80
-730.11,3324.24
3044.39,6667.10
3245.47,4804.24
3609.39,3997.39
3562.32,3296.74
3732.62,2592.33
3730.67,2193.19
4040.77,1618.54
4737.05,904.08
4329.25,464.21
4091.29,-220.57
331.77,530.83
635.15,1889.48
1427.81,3092.85
1589.24,6448.63
2185.91,6535.27
2355.52,6637.27
3044.39,6667.10
-1023.58,-26.71
-665.32,-158.10
4158.63,-3671.37
4477.97,-4267.39
2624.78,-5257.22
2157.92,-4889.53
232.08,-4119.44
-155.43,-4075.16
-567.03,-4168.16
